Action,Timestamp,Price,BTC Balance,USD Balance,Position Size,Stop Loss
Sell,2022-12-28 18:30:00,16627.9,0.0,6759.342236018981,0.5674766748066088,0.0
Buy,2022-12-29 00:15:00,16558.9,0.40819995507062545,0.0,0.6727509349142957,16531.055714285718
Sell,2022-12-29 01:55:00,16548.53,0.0,6755.109202484897,0.6727509349142957,0.0
Buy,2022-12-29 03:40:00,16547.36,0.4082288173149612,0.0,0.8152579329654244,16524.404285714285
Sell,2022-12-29 07:10:00,16545.52,0.0,6754.358061461036,0.8152579329654244,0.0
Buy,2022-12-29 09:20:00,16596.22,0.40698171399638206,0.0,0.5095411240722774,16559.498571428572
Sell,2022-12-29 16:10:00,16615.24,0.0,6762.098853661248,0.5095411240722774,0.0
Buy,2022-12-29 16:20:00,16628.62,0.4066542415222218,0.0,0.8315188099538283,16606.08857142857
Sell,2022-12-29 17:35:00,16610.35,0.0,6754.669280668636,0.8315188099538283,0.0
Buy,2022-12-29 18:55:00,16633.73,0.40608265738764765,0.0,1.0026912537686368,16615.082857142857
Sell,2022-12-29 19:25:00,16611.4,0.0,6745.60145492917,1.0026912537686368,0.0
Buy,2022-12-29 22:35:00,16632.78,0.4055606732566156,0.0,0.851092242888887,16610.87714285714
Sell,2022-12-30 01:30:00,16615.58,0.0,6738.625811349158,0.851092242888887,0.0
Buy,2022-12-30 15:30:00,16523.19,0.4078283800736515,0.0,0.22585634198365262,16440.815714285713
Sell,2022-12-31 01:05:00,16572.85,0.0,6758.878568703615,0.22585634198365262,0.0
Buy,2022-12-31 07:50:00,16563.94,0.4080477572789817,0.0,1.4348686949242375,16550.954285714284
Sell,2022-12-31 09:10:00,16551.55,0.0,6753.822856990929,1.4348686949242375,0.0
Buy,2022-12-31 10:25:00,16567.82,0.40764704451104183,0.0,1.1819279586141296,16552.092857142856
Sell,2022-12-31 12:45:00,16559.03,0.0,6750.239639469676,1.1819279586141296,0.0
Buy,2022-12-31 12:55:00,16575.44,0.4072434662047992,0.0,1.1080126110308506,16558.68714285714
Sell,2022-12-31 17:15:00,16578.32,0.0,6751.412500652346,1.1080126110308506,0.0
Buy,2023-01-01 01:50:00,16545.91,0.40804117154344166,0.0,1.0343131980520772,16527.955714285712
Sell,2023-01-01 03:05:00,16530.4,0.0,6745.083782081709,1.0343131980520772,0.0
Buy,2023-01-01 06:05:00,16538.85,0.407832695869526,0.0,1.2388896300994632,16523.892857142855
Sell,2023-01-01 07:15:00,16509.91,0.0,6733.281103863245,1.2388896300994632,0.0
Buy,2023-01-01 09:50:00,16536.36,0.4071803651990671,0.0,1.314771935406859,16522.334285714285
Sell,2023-01-01 15:00:00,16544.98,0.0,6736.790998611261,1.314771935406859,0.0
Buy,2023-01-01 15:55:00,16558.73,0.4068422517071817,0.0,1.4788680160686893,16546.24142857143
Sell,2023-01-01 22:25:00,16595.55,0.0,6751.770930319119,1.4788680160686893,0.0
Buy,2023-01-01 23:05:00,16615.74,0.40634789243928454,0.0,1.20010643725468,16600.237142857146
Sell,2023-01-02 00:25:00,16588.45,0.0,6740.68169633445,1.20010643725468,0.0
Buy,2023-01-02 03:05:00,16593.41,0.4062264294279747,0.0,1.3842469279288008,16580.02857142857
Sell,2023-01-02 13:10:00,16717.97,0.0,6791.281260383998,1.3842469279288008,0.0
Buy,2023-01-02 15:30:00,16726.13,0.4060282480396839,0.0,0.7632293556868112,16701.295714285716
Sell,2023-01-02 17:15:00,16712.45,0.0,6785.726793950816,0.7632293556868112,0.0
Buy,2023-01-02 18:50:00,16730.45,0.40559140931360577,0.0,1.6219497378487087,16718.780000000002
Sell,2023-01-02 22:40:00,16710.52,0.0,6777.643357163196,1.6219497378487087,0.0
Buy,2023-01-03 03:35:00,16696.19,0.40593952016377366,0.0,1.0013006873484787,16677.367142857143
Sell,2023-01-03 08:40:00,16703.53,0.0,6780.622953241198,1.0013006873484787,0.0
Buy,2023-01-03 09:10:00,16727.52,0.40535733648748873,0.0,0.9076912202784487,16706.735714285714
Sell,2023-01-03 11:40:00,16717.24,0.0,6776.455879822107,0.9076912202784487,0.0
Buy,2023-01-03 13:45:00,16729.79,0.4050532540947679,0.0,0.8941543080997632,16708.717142857146
Sell,2023-01-03 14:55:00,16661.23,0.0,6748.685428721369,0.8941543080997632,0.0
Buy,2023-01-03 20:10:00,16663.56,0.4049966170927082,0.0,0.667673245120648,16635.568571428576
Sell,2023-01-04 00:45:00,16659.95,0.0,6747.223390933664,0.667673245120648,0.0
Buy,2023-01-04 01:05:00,16682.48,0.40444966161707757,0.0,1.0050081871333685,16663.89
Sell,2023-01-04 09:50:00,16838.58,0.0,6810.357983112091,1.0050081871333685,0.0
Buy,2023-01-04 15:50:00,16849.86,0.4041789061221927,0.0,0.34503138632265923,16794.574285714287
Sell,2023-01-04 19:30:00,16812.25,0.0,6795.156814452835,0.34503138632265923,0.0
Buy,2023-01-04 23:20:00,16852.22,0.4032202768806029,0.0,0.8187964095465328,16828.96285714286
Sell,2023-01-05 01:05:00,16809.68,0.0,6778.003823874334,0.8187964095465328,0.0
Buy,2023-01-05 04:50:00,16839.4,0.4025086299912309,0.0,1.4326333673835392,16826.16857142857
Sell,2023-01-05 06:25:00,16825.77,0.0,6772.517631247553,1.4326333673835392,0.0
Buy,2023-01-05 10:20:00,16826.28,0.40249643006342184,0.0,0.7792556736524369,16802.01714285714
Sell,2023-01-05 13:15:00,16810.31,0.0,6766.0897632594415,0.7792556736524369,0.0
Buy,2023-01-05 15:00:00,16851.94,0.4015021275449261,0.0,0.38160577944761725,16802.475714285712
Sell,2023-01-05 17:35:00,16825.46,0.0,6755.4579869220515,0.38160577944761725,0.0
Buy,2023-01-05 18:35:00,16836.66,0.40123504227810336,0.0,0.7383290343305324,16811.128571428573
Sell,2023-01-05 21:40:00,16843.27,0.0,6758.11015055151,0.7383290343305324,0.0
Buy,2023-01-05 22:00:00,16849.63,0.4010835935597108,0.0,0.994049320383772,16830.654285714285
Sell,2023-01-05 22:45:00,16839.4,0.0,6754.0070653893945,0.994049320383772,0.0
Buy,2023-01-06 00:35:00,16853.92,0.40073805176418276,0.0,1.0077310779291335,16835.227142857144
Sell,2023-01-06 01:55:00,16827.8,0.0,6743.539787477314,1.0077310779291335,0.0
Buy,2023-01-06 13:50:00,16774.46,0.4020123322883309,0.0,0.29333849240157533,16710.467142857142
Sell,2023-01-06 14:45:00,16733.48,0.0,6727.065322100139,0.29333849240157533,0.0
Buy,2023-01-06 15:05:00,16774.92,0.40101921929285744,0.0,0.35738969699099454,16722.479999999996
Sell,2023-01-07 02:25:00,16944.14,0.0,6794.925794388877,0.35738969699099454,0.0
Buy,2023-01-07 03:25:00,16954.59,0.4007720501875231,0.0,1.4392095543656078,16941.46285714286
Sell,2023-01-07 03:45:00,16944.12,0.0,6790.729711023413,1.4392095543656078,0.0
Buy,2023-01-07 03:55:00,16952.46,0.4005748847673679,0.0,1.3407686588789864,16938.397142857142
Sell,2023-01-07 04:05:00,16948.81,0.0,6789.267612694013,1.3407686588789864,0.0
Buy,2023-01-07 07:30:00,16945.27,0.4006585680071202,0.0,2.2768794265828176,16936.994285714285
Sell,2023-01-07 08:25:00,16929.12,0.0,6782.796976820698,2.2768794265828176,0.0
Buy,2023-01-07 13:25:00,16930.52,0.4006254371880307,0.0,1.9746670999547276,16921.024285714284
Sell,2023-01-07 14:05:00,16914.08,0.0,6776.210694633327,1.9746670999547276,0.0
Buy,2023-01-07 14:30:00,16930.49,0.4002371280827269,0.0,1.369608157717064,16916.858571428573
Sell,2023-01-07 16:35:00,16920.56,0.0,6772.236339951465,1.369608157717064,0.0
Buy,2023-01-07 17:55:00,16928.85,0.40004113332869423,0.0,2.077229406875024,16919.87857142857
Sell,2023-01-07 22:10:00,16934.69,0.0,6774.572580170105,2.077229406875024,0.0
Buy,2023-01-07 23:10:00,16947.54,0.39973781328559216,0.0,1.7690536094924647,16936.98857142857
Sell,2023-01-08 00:35:00,16922.33,0.0,6764.495189897176,1.7690536094924647,0.0
Buy,2023-01-08 03:35:00,16936.57,0.3994017200588535,0.0,2.3840278518897966,16928.78714285714
Sell,2023-01-08 09:40:00,16927.31,0.0,6760.796729969432,2.3840278518897966,0.0
Buy,2023-01-08 14:10:00,16936.37,0.39918806272946517,0.0,2.363919416896092,16928.544285714284
Sell,2023-01-08 16:50:00,16944.41,0.0,6764.006201993777,2.363919416896092,0.0
Buy,2023-01-08 20:10:00,16948.53,0.3990910245309639,0.0,1.4023342959549936,16935.304285714283
Sell,2023-01-09 06:50:00,17183.19,0.0,6857.656901810213,1.4023342959549936,0.0
Buy,2023-01-09 08:30:00,17205.28,0.3985786282937687,0.0,0.923742097169728,17184.311428571425
Sell,2023-01-09 13:55:00,17226.9,0.0,6866.274171753925,0.923742097169728,0.0
Buy,2023-01-09 14:55:00,17264.25,0.3977163312483267,0.0,0.4482650052598599,17220.928571428572
Sell,2023-01-09 19:55:00,17293.69,0.0,6877.982940545875,0.4482650052598599,0.0
Buy,2023-01-10 01:00:00,17219.07,0.3994398617663948,0.0,0.6091406861221791,17187.135714285712
Sell,2023-01-10 01:25:00,17196.34,0.0,6868.903672487925,0.6091406861221791,0.0
Buy,2023-01-10 04:00:00,17205.78,0.39922070795325326,0.0,0.8543906470509179,17183.052857142855
Sell,2023-01-10 06:45:00,17193.12,0.0,6863.8495383252375,0.8543906470509179,0.0
Buy,2023-01-10 08:20:00,17239.73,0.39814135942530643,0.0,0.7874214978041815,17215.104285714286
Sell,2023-01-10 12:20:00,17233.54,0.0,6861.385043310395,0.7874214978041815,0.0
Buy,2023-01-10 14:05:00,17286.58,0.3969197518138576,0.0,0.5892208338012875,17253.69142857143
Sell,2023-01-10 23:05:00,17431.87,0.0,6919.053514051429,0.5892208338012875,0.0
Buy,2023-01-10 23:55:00,17440.66,0.3967197063672722,0.0,0.7110932675855673,17413.10714285714
Sell,2023-01-11 02:15:00,17428.06,0.0,6914.054845751203,0.7110932675855673,0.0
Buy,2023-01-11 05:40:00,17432.75,0.3966129753338517,0.0,0.8572164598818743,17409.92
Sell,2023-01-11 06:00:00,17404.77,0.0,6902.957614701362,0.8572164598818743,0.0
Buy,2023-01-11 06:20:00,17426.0,0.3961297839263952,0.0,0.7920433011317884,17401.367142857143
Sell,2023-01-11 11:05:00,17434.73,0.0,6906.41582771504,0.7920433011317884,0.0
Buy,2023-01-11 18:00:00,17405.68,0.39679092271689703,0.0,0.627463992790791,17374.55857142857
Sell,2023-01-12 05:45:00,18089.29,0.0,7177.666070393539,0.627463992790791,0.0
Buy,2023-01-12 07:30:00,18158.85,0.39527095991175315,0.0,0.6071301940189288,18124.92
Sell,2023-01-12 07:35:00,18151.73,0.0,7174.851741158966,0.6071301940189288,0.0
Buy,2023-01-12 09:30:00,18154.49,0.395210867458076,0.0,0.5269995756883887,18115.42142857143
Sell,2023-01-12 13:35:00,18100.78,0.0,7153.624965467792,0.5269995756883887,0.0
Buy,2023-01-12 13:50:00,18279.38,0.3913494311879173,0.0,0.09136789519146746,18054.81142857143
Sell,2023-01-12 14:25:00,18151.76,0.0,7103.6809510595895,0.09136789519146746,0.0
Buy,2023-01-12 17:15:00,18191.18,0.3905013831460955,0.0,0.3075533889315942,18124.56
Sell,2023-01-13 00:30:00,18802.76,0.0,7342.503786964078,0.3075533889315942,0.0
Buy,2023-01-13 02:50:00,18825.37,0.3900323758292176,0.0,0.43437968875061717,18777.11857142857
Sell,2023-01-13 05:05:00,18797.21,0.0,7331.520475260728,0.43437968875061717,0.0
Buy,2023-01-13 06:50:00,18847.73,0.3889869217810701,0.0,0.5363034790122745,18808.705714285712
Sell,2023-01-13 07:25:00,18789.7,0.0,7308.9475641897725,0.5363034790122745,0.0
Buy,2023-01-13 08:20:00,18846.0,0.3878248734049545,0.0,0.5436434437248673,18807.64571428571
Sell,2023-01-13 12:25:00,18893.61,0.0,7327.4119064125825,0.5436434437248673,0.0
Buy,2023-01-13 14:20:00,18928.46,0.38711083238745164,0.0,0.3189906791090906,18862.891428571427
Sell,2023-01-14 09:15:00,20477.46,0.0,7927.046585780745,0.3189906791090906,0.0
Buy,2023-01-14 11:40:00,20698.31,0.382980377904319,0.0,0.1439421675529984,20544.42142857143
Sell,2023-01-14 15:15:00,20776.55,0.0,7957.010970547978,0.1439421675529984,0.0
Buy,2023-01-14 15:20:00,20826.8,0.38205633945435585,0.0,0.08784242983968465,20574.31142857143
Sell,2023-01-14 15:25:00,20805.1,0.0,7948.720347981818,0.08784242983968465,0.0
Buy,2023-01-14 15:30:00,20845.21,0.38132119311735496,0.0,0.08557785267643724,20586.09571428571
Sell,2023-01-14 15:35:00,20786.45,0.0,7926.313914674243,0.08557785267643724,0.0
Buy,2023-01-14 17:10:00,20840.57,0.3803309561434377,0.0,0.23932538757287528,20747.96857142857
Sell,2023-01-14 18:00:00,20771.0,0.0,7899.854290055345,0.23932538757287528,0.0
Buy,2023-01-14 19:40:00,20819.09,0.3794524299599716,0.0,0.3195314323497766,20749.862857142856
Sell,2023-01-15 00:30:00,20659.99,0.0,7839.483408448714,0.3195314323497766,0.0
Buy,2023-01-15 05:30:00,20754.49,0.3777246951598769,0.0,0.3389596455489193,20689.605714285717
Sell,2023-01-15 07:00:00,20711.99,0.0,7823.430108904419,0.3389596455489193,0.0
Buy,2023-01-15 10:05:00,20725.06,0.37748648780290234,0.0,0.2668958466615988,20642.79142857143
Sell,2023-01-15 12:30:00,20664.84,0.0,7800.697872608928,0.2668958466615988,0.0
Buy,2023-01-15 13:10:00,20727.98,0.37633661710446115,0.0,0.4489997131536773,20679.167142857143
Sell,2023-01-15 18:10:00,20775.35,0.0,7818.524938161167,0.4489997131536773,0.0
Buy,2023-01-15 19:35:00,20863.72,0.37474261244692536,0.0,0.2745874188056858,20783.70857142857
Sell,2023-01-15 22:15:00,20841.29,0.0,7810.119461363982,0.2745874188056858,0.0
Buy,2023-01-15 22:55:00,20911.27,0.37348852849989417,0.0,0.2361631027247382,20818.305714285714
Sell,2023-01-15 23:45:00,20855.16,0.0,7789.163020029853,0.2361631027247382,0.0
Buy,2023-01-16 00:05:00,20901.55,0.3726595884051591,0.0,0.2885886533456539,20825.588571428572
Sell,2023-01-16 00:20:00,20830.68,0.0,7762.75263499958,0.2885886533456539,0.0
Buy,2023-01-16 00:55:00,20966.58,0.37024410442712063,0.0,0.21321002977673428,20864.00285714286
Sell,2023-01-16 04:00:00,21084.19,0.0,7806.297044121252,0.21321002977673428,0.0
Buy,2023-01-16 04:05:00,21104.46,0.3698884995930364,0.0,0.19997935933248093,20994.782857142854
Sell,2023-01-16 04:20:00,21068.55,0.0,7793.014348100866,0.19997935933248093,0.0
Buy,2023-01-16 04:35:00,21124.27,0.3689128357146006,0.0,0.2347746951501815,21030.924285714285
Sell,2023-01-16 07:05:00,21100.9,0.0,7784.392855130216,0.2347746951501815,0.0
Buy,2023-01-16 14:30:00,20871.45,0.3729684739263547,0.0,0.2847784235610313,20794.542857142857
Sell,2023-01-16 15:10:00,20674.44,0.0,7710.9143360819835,0.2847784235610313,0.0
Buy,2023-01-16 15:25:00,20896.23,0.3690098326866609,0.0,0.15132836041031858,20752.42857142857
Sell,2023-01-16 21:30:00,21146.97,0.0,7803.439861529838,0.15132836041031858,0.0
Buy,2023-01-17 00:10:00,21270.78,0.3668619515377357,0.0,0.21511601657976318,21169.17857142857
Sell,2023-01-17 00:45:00,21085.28,0.0,7735.386969519587,0.21511601657976318,0.0
Buy,2023-01-17 03:35:00,21119.27,0.3662715126763182,0.0,0.36170132236760244,21059.120000000003
Sell,2023-01-17 06:40:00,21090.33,0.0,7724.787071942735,0.36170132236760244,0.0
Buy,2023-01-17 08:10:00,21166.58,0.3649520646199213,0.0,0.31695107132054817,21098.02
Sell,2023-01-17 10:25:00,21122.71,0.0,7708.776624867857,0.31695107132054817,0.0
Buy,2023-01-17 11:25:00,21184.97,0.36387951575422844,0.0,0.368718624082088,21126.13
Sell,2023-01-17 15:40:00,21123.84,0.0,7686.532670069801,0.368718624082088,0.0
Buy,2023-01-17 18:05:00,21211.08,0.36238289941246743,0.0,0.2438085580106409,21122.325714285715
Sell,2023-01-17 22:20:00,21309.58,0.0,7722.227385661929,0.2438085580106409,0.0
Buy,2023-01-18 02:45:00,21304.6,0.3624676072614332,0.0,0.23468264129092728,21212.13857142857
Sell,2023-01-18 06:50:00,21256.37,0.0,7704.74557296371,0.23468264129092728,0.0
Buy,2023-01-18 07:50:00,21303.91,0.3616587552690427,0.0,0.46539520756684055,21257.345714285715
Sell,2023-01-18 08:20:00,21235.29,0.0,7679.92854917715,0.46539520756684055,0.0
Buy,2023-01-18 12:35:00,21243.35,0.36152153728941766,0.0,0.5134591407215613,21201.299999999996
Sell,2023-01-18 15:50:00,20866.32,0.0,7543.624083972922,0.5134591407215613,0.0
Buy,2023-01-19 02:45:00,20765.69,0.3632734613669434,0.0,0.37116306635627244,20708.822857142855
Sell,2023-01-19 08:20:00,20791.8,0.0,7553.109154049213,0.37116306635627244,0.0
Buy,2023-01-19 13:50:00,20792.76,0.3632566890614432,0.0,0.2296549791310789,20700.74714285714
Sell,2023-01-19 14:15:00,20724.21,0.0,7528.207908014052,0.2296549791310789,0.0
Buy,2023-01-19 14:25:00,20770.64,0.36244467710258577,0.0,0.2431337598257676,20683.89
Sell,2023-01-19 21:45:00,20957.76,0.0,7596.028555993487,0.2431337598257676,0.0
Buy,2023-01-19 22:50:00,21033.61,0.36113765330789566,0.0,0.31531808451040116,20966.35857142857
Sell,2023-01-20 04:40:00,21037.37,0.0,7597.3864335699245,0.31531808451040116,0.0
Buy,2023-01-20 11:05:00,20976.65,0.3621830193844071,0.0,0.4690972238185317,20931.438571428575
Sell,2023-01-21 04:00:00,22520.21,0.0,8156.437654970919,0.4690972238185317,0.0
Buy,2023-01-21 04:05:00,22555.62,0.3616144293515726,0.0,0.3611513455554919,22491.882857142857
Sell,2023-01-21 11:10:00,22675.7,0.0,8199.860315647455,0.3611513455554919,0.0
Buy,2023-01-21 11:30:00,22909.35,0.35792636262693855,0.0,0.08379540457180283,22633.354285714282
Sell,2023-01-21 20:45:00,23159.88,0.0,8289.531607276382,0.08379540457180283,0.0
Buy,2023-01-22 04:40:00,22841.06,0.36292236907027875,0.0,0.31407531622463547,22767.257142857146
Sell,2023-01-22 08:20:00,22866.62,0.0,8298.807903029818,0.31407531622463547,0.0
Buy,2023-01-22 08:40:00,22913.95,0.3621727333362348,0.0,0.4127435463755246,22857.74142857143
Sell,2023-01-22 09:55:00,22856.68,0.0,8278.066270591651,0.4127435463755246,0.0
Buy,2023-01-22 13:05:00,22871.63,0.3619359997775257,0.0,0.26730983507070605,22785.06142857143
Sell,2023-01-22 15:35:00,22764.78,0.0,8239.393409015422,0.26730983507070605,0.0
Buy,2023-01-22 17:25:00,22892.04,0.3599239477571864,0.0,0.2682156192440923,22806.03
Sell,2023-01-22 18:50:00,22826.8,0.0,8215.911970663741,0.2682156192440923,0.0
Buy,2023-01-22 23:00:00,22717.02,0.36166328024819017,0.0,0.22002669629754018,22612.371428571427
Sell,2023-01-23 03:30:00,22654.67,0.0,8193.362265140266,0.22002669629754018,0.0
Buy,2023-01-23 04:50:00,22735.2,0.3603822383414382,0.0,0.4079343999716216,22678.84
Sell,2023-01-23 07:30:00,22703.38,0.0,8181.894902316241,0.4079343999716216,0.0
Buy,2023-01-23 09:15:00,22744.65,0.35972832742276717,0.0,0.3737120295930081,22683.215714285714
Sell,2023-01-23 13:50:00,22760.71,0.0,8187.672139254651,0.3737120295930081,0.0
Buy,2023-01-23 14:50:00,23047.31,0.35525500109360486,0.0,0.13328815112106526,22874.948571428573
Sell,2023-01-23 14:55:00,22622.05,0.0,8036.596397489584,0.13328815112106526,0.0
Buy,2023-01-23 15:45:00,22905.63,0.35085681544186226,0.0,0.0845272984382532,22635.515714285717
Sell,2023-01-23 19:20:00,22865.05,0.0,8022.358627918952,0.0845272984382532,0.0
Buy,2023-01-23 20:55:00,23022.64,0.3484552000951651,0.0,0.2103101240371462,22914.11714285714
Sell,2023-01-23 23:10:00,22906.04,0.0,7981.728751587856,0.2103101240371462,0.0
Buy,2023-01-24 00:20:00,22954.59,0.34771820152692146,0.0,0.300235634102066,22878.775714285715
Sell,2023-01-24 07:45:00,23053.69,0.0,8016.187625359174,0.300235634102066,0.0
Buy,2023-01-24 12:30:00,23010.73,0.3483673758007318,0.0,0.3220171118536854,22939.812857142857
Sell,2023-01-24 13:35:00,22844.62,0.0,7958.320320564913,0.3220171118536854,0.0
Buy,2023-01-24 15:50:00,22935.83,0.34698200677999935,0.0,0.1582943922242436,22792.408571428572
Sell,2023-01-24 16:50:00,22867.6,0.0,7934.645738242312,0.1582943922242436,0.0
Buy,2023-01-24 17:40:00,22897.71,0.3465257328458747,0.0,0.24244050527226654,22804.178571428572
Sell,2023-01-24 17:45:00,22894.64,0.0,7933.581904242476,0.24244050527226654,0.0
Buy,2023-01-24 17:50:00,22909.99,0.34629355596586797,0.0,0.24424483710464104,22817.157142857144
Sell,2023-01-24 20:40:00,22907.49,0.0,7932.716170352562,0.24424483710464104,0.0
Buy,2023-01-24 20:50:00,23010.2,0.34474781489741774,0.0,0.24432238798005587,22917.402857142857
Sell,2023-01-24 21:50:00,22862.42,0.0,7881.76933826702,0.24432238798005587,0.0
Buy,2023-01-25 03:30:00,22640.23,0.34813115141794143,0.0,0.3041835827359942,22565.99142857143
Sell,2023-01-25 08:55:00,22659.72,0.0,7888.554414408156,0.3041835827359942,0.0
Buy,2023-01-25 12:10:00,22723.34,0.3471564661888682,0.0,0.31461469828330774,22651.515714285717
Sell,2023-01-25 13:50:00,22607.98,0.0,7848.506444468609,0.31461469828330774,0.0
Buy,2023-01-25 16:15:00,22646.1,0.3465721004706598,0.0,0.16815062940592343,22512.254285714283
Sell,2023-01-25 17:30:00,22533.46,0.0,7809.468563071593,0.16815062940592343,0.0
Buy,2023-01-25 18:05:00,22626.43,0.3451480663574233,0.0,0.27260187820969295,22544.042857142857
Sell,2023-01-26 03:45:00,23126.24,0.0,7981.977018117697,0.27260187820969295,0.0
Buy,2023-01-26 05:00:00,23165.18,0.34456788240444053,0.0,0.3448798280218695,23099.071428571428
Sell,2023-01-26 05:35:00,23142.16,0.0,7974.0450654647475,0.3448798280218695,0.0
Buy,2023-01-26 12:20:00,23028.58,0.3462673367382942,0.0,0.36499188421691814,22966.168571428574
Sell,2023-01-26 15:50:00,22962.54,0.0,7951.17757054655,0.36499188421691814,0.0
Buy,2023-01-26 18:30:00,23081.51,0.34448255640755526,0.0,0.2621887552237919,22994.85714285714
Sell,2023-01-26 21:20:00,23037.71,0.0,7936.089234575899,0.2621887552237919,0.0
Buy,2023-01-26 21:45:00,23076.63,0.3439015677148656,0.0,0.2665730155330596,22991.510000000002
Sell,2023-01-26 22:30:00,23046.1,0.0,7925.589919713563,0.2665730155330596,0.0
Buy,2023-01-27 05:30:00,22857.24,0.3467430853293557,0.0,0.5019847603117248,22812.078571428574
Sell,2023-01-27 09:25:00,22928.64,0.0,7950.347376006079,0.5019847603117248,0.0
Buy,2023-01-27 12:05:00,22977.67,0.3460032011951638,0.0,0.4822607828894286,22930.475714285712
Sell,2023-01-27 12:30:00,22934.05,0.0,7935.254716369946,0.4822607828894286,0.0
Buy,2023-01-27 13:35:00,22997.45,0.34504933009398636,0.0,0.22856583475940528,22898.102857142858
Sell,2023-01-27 13:45:00,22881.79,0.0,7895.346310851277,0.22856583475940528,0.0
Buy,2023-01-27 14:50:00,23032.23,0.34279556564220126,0.0,0.21251999274416758,22925.692857142858
Sell,2023-01-27 21:00:00,23102.07,0.0,7919.287153155728,0.21251999274416758,0.0
Buy,2023-01-28 00:35:00,23129.63,0.34238710922551413,0.0,0.3673121815035692,23067.888571428575
Sell,2023-01-28 02:05:00,23079.2,0.0,7902.020571237486,0.3673121815035692,0.0
Buy,2023-01-28 03:45:00,23125.41,0.3417029393743716,0.0,0.5556999177138763,23084.68285714286
Sell,2023-01-28 04:45:00,23085.65,0.0,7888.434462367962,0.5556999177138763,0.0
Buy,2023-01-28 14:25:00,22976.21,0.34333053459939483,0.0,0.46632585877335386,22927.795714285712
Sell,2023-01-28 14:55:00,22949.43,0.0,7879.24007065139,0.46632585877335386,0.0
Buy,2023-01-28 15:05:00,22991.77,0.34269828163083527,0.0,0.5420735382447683,22950.178571428572
Sell,2023-01-28 18:35:00,22981.83,0.0,7875.83364973198,0.5420735382447683,0.0
Buy,2023-01-28 19:10:00,23031.26,0.3419627779692462,0.0,0.6939372441928647,22998.789999999997
Sell,2023-01-28 20:35:00,22982.59,0.0,7859.190321328218,0.6939372441928647,0.0
Buy,2023-01-28 23:55:00,23022.6,0.3413684953623056,0.0,0.5521997207382943,22981.94857142857
Sell,2023-01-29 00:20:00,22985.16,0.0,7846.409484861852,0.5521997207382943,0.0
Buy,2023-01-29 00:30:00,23060.49,0.3402533721036219,0.0,0.418695487210585,23007.0
Sell,2023-01-29 03:15:00,23138.26,0.0,7872.870989610349,0.418695487210585,0.0
Buy,2023-01-29 03:20:00,23141.64,0.3402036756949961,0.0,0.26692110771875094,23057.43
Sell,2023-01-29 07:20:00,23184.94,0.0,7887.601808767942,0.26692110771875094,0.0
Buy,2023-01-29 08:00:00,23212.14,0.33980502481752833,0.0,0.6185482718348534,23175.754285714283
Sell,2023-01-29 08:25:00,23163.15,0.0,7870.9547606021315,0.6185482718348534,0.0
Buy,2023-01-29 09:20:00,23231.96,0.3387985671722116,0.0,0.5372038727904349,23190.205714285712
Sell,2023-01-30 00:00:00,23749.81,0.0,8046.401598612262,0.5372038727904349,0.0
Buy,2023-01-30 00:05:00,23787.8,0.3382574932785824,0.0,0.22820250202412332,23686.46
Sell,2023-01-30 00:15:00,23716.2,0.0,8022.1823620935165,0.22820250202412332,0.0
Buy,2023-01-30 04:00:00,23715.42,0.3382686185652001,0.0,0.48739663143068096,23668.055714285714
Sell,2023-01-30 05:30:00,23670.53,0.0,8006.997483806125,0.48739663143068096,0.0
Buy,2023-01-30 05:40:00,23711.2,0.3376884123876533,0.0,0.5156026051175404,23666.532857142858
Sell,2023-01-30 06:45:00,23684.42,0.0,7997.954188122383,0.5156026051175404,0.0
Buy,2023-01-30 14:45:00,23259.24,0.3438613724318758,0.0,0.2302623868244157,23159.37142857143
Sell,2023-01-30 15:45:00,23140.35,0.0,7957.0725095539565,0.2302623868244157,0.0
Buy,2023-01-30 16:10:00,23216.57,0.3427324755359623,0.0,0.2269186466494299,23115.531428571427
Sell,2023-01-30 16:40:00,23162.15,0.0,7938.42100823529,0.2269186466494299,0.0
Buy,2023-01-30 17:10:00,23214.69,0.34195679581486077,0.0,0.2432672766830254,23120.568571428572
Sell,2023-01-30 17:30:00,23142.26,0.0,7913.653077514419,0.2432672766830254,0.0
Buy,2023-01-30 23:50:00,22833.63,0.34657884346529305,0.0,0.26890399550795746,22748.645714285714
Sell,2023-01-31 00:35:00,22744.51,0.0,7882.765970984792,0.26890399550795746,0.0
Buy,2023-01-31 00:45:00,22805.96,0.3456449967896459,0.0,0.28264258926878966,22725.318571428572
Sell,2023-01-31 04:10:00,22802.01,0.0,7881.400673247473,0.28264258926878966,0.0
Buy,2023-01-31 04:30:00,22852.57,0.34488027706500723,0.0,0.5174820862441614,22808.53
Sell,2023-01-31 05:50:00,22818.98,0.0,7869.816144740858,0.5174820862441614,0.0
Buy,2023-01-31 07:05:00,22868.12,0.3441391834895417,0.0,0.36631280888951323,22806.024285714284
Sell,2023-01-31 10:10:00,22857.07,0.0,7866.013406763299,0.36631280888951323,0.0
Buy,2023-01-31 10:25:00,22900.22,0.34349073531884405,0.0,0.5103882015861143,22855.67285714286
Sell,2023-01-31 10:35:00,22870.35,0.0,7855.753338499325,0.5103882015861143,0.0
